time,seconds_elapsed,z,y,x
1788893112830251500,10.74325146484375,-1.7838761806488037,1.371342658996582,2.2384538650512695
1788893112840272100,10.753272216796875,-2.2055299282073975,1.8643054962158203,2.6255011558532715
1788893112850293200,10.763293212890625,-2.6023943424224854,2.251333713531494,3.0195200443267822
1788893112860315400,10.7733154296875,-2.9318599700927734,2.5508742332458496,3.3015382289886475
1788893112870338300,10.78333837890625,-3.1807031631469727,2.756735324859619,3.4820990562438965
1788893112880361700,10.79336181640625,-3.360029935836792,2.857861042022705,3.5905213356018066
1788893112890386000,10.803385986328125,-3.3911192417144775,2.871426582336426,3.2976698875427246
1788893112900410400,10.813410400390625,-3.1554973125457764,2.784533977508545,2.403978109359741
1788893112910435000,10.82343505859375,-2.4810891151428223,2.5250167846679688,0.9738388061523438
1788893112920459800,10.833459716796876,-1.3625895977020264,1.9423317909240723,-0.4928884506225586
1788893112930484200,10.843484130859375,-0.23220324516296387,0.8921198844909668,-1.4140357971191406
1788893112940505600,10.853505615234376,1.1655986309051514,-0.4169182777404785,-2.542323112487793
1788893112950524200,10.863524169921876,2.8754303455352783,-1.7629523277282715,-3.298832416534424
1788893112960542700,10.873542724609376,4.369722843170166,-2.773186206817627,-3.399548053741455
1788893112970561800,10.883561767578126,5.236933708190918,-3.2830429077148438,-3.338947296142578
1788893112980581400,10.893581298828124,5.6002020835876465,-3.2173852920532227,-3.182828426361084
1788893112990601200,10.903601318359375,5.332059383392334,-3.107853412628174,-3.0756192207336426
1788893113000621300,10.913621337890625,4.708204746246338,-2.8212103843688965,-3.39345121383667
1788893113010642200,10.92364208984375,3.9281973838806152,-2.2627201080322266,-3.4121594429016113
1788893113020663600,10.93366357421875,2.873434066772461,-1.8238253593444824,-3.3305392265319824
1788893113030685200,10.943685302734375,1.6559743881225586,-1.4744253158569336,-2.9142465591430664
1788893113040707600,10.95370751953125,0.4699230194091797,-1.0053315162658691,-2.3593249320983887
1788893113050730000,10.96372998046875,-0.5702524185180664,-0.25772571563720703,-1.8469619750976562
1788893113060753000,10.9737529296875,-1.5642037391662598,-0.0443115234375,-1.9557743072509766
1788893113070776000,10.983776123046875,-2.5987532138824463,0.3453693389892578,-1.7807540893554688
1788893113080799200,10.99379931640625,-3.484651565551758,1.1252903938293457,-1.4015207290649414
1788893113090822700,11.00382275390625,-3.978954315185547,1.9693007469177246,-1.025743007659912
1788893113100851500,11.0138515625,-4.2365241050720215,2.604112148284912,-0.6561031341552734
1788893113110867700,11.02386767578125,-4.3976922035217285,3.115635871887207,-0.22034692764282227
1788893113120884200,11.03388427734375,-4.430229663848877,3.499022960662842,0.20940637588500977
1788893113130901000,11.04390087890625,-4.392587661743164,3.811387062072754,0.5655126571655273
1788893113140918500,11.05391845703125,-4.258122444152832,4.051984786987305,0.8793075084686279
1788893113150936300,11.063936279296875,-3.935060977935791,4.190427780151367,1.1284923553466797
1788893113160955100,11.073955078125,-3.5514800548553467,4.252779483795166,1.2733633518218994
